Time[s], BSYNC, SPI, COPY
0.48720605, 1, 0, 0
0.48720629, 1, 1, 0
0.48720630, 1, 0, 0
0.48720641, 1, 1, 0
0.48720642, 1, 0, 0
0.48723605, 1, 1, 0
0.48723606, 1, 0, 0
0.48723655, 1, 1, 0
0.48723656, 1, 0, 0
0.48724403, 0, 0, 0
0.48724511, 1, 0, 0
0.48725070, 1, 1, 0
0.48725076, 1, 0, 0
0.48729005, 0, 0, 0
0.48729110, 1, 0, 0
0.48729721, 1, 1, 0
0.48729722, 1, 0, 0
0.48733608, 0, 0, 0
0.48733709, 1, 0, 0
0.48734193, 1, 1, 0
0.48734206, 1, 0, 0
0.48734224, 1, 1, 0
0.48734256, 1, 0, 0
0.48734324, 1, 1, 0
0.48734356, 1, 0, 0
0.48734374, 1, 1, 0
0.48734406, 1, 0, 0
0.48737395, 1, 1, 0
0.48737407, 1, 0, 0
0.48738210, 0, 0, 0
0.48738315, 1, 0, 0
0.48738776, 1, 1, 0
0.48738777, 1, 0, 0
0.48738826, 1, 1, 0
0.48738827, 1, 0, 0
0.48738876, 1, 1, 0
0.48738877, 1, 0, 0
0.48738901, 1, 1, 0
0.48738902, 1, 0, 0
0.48738925, 1, 1, 0
0.48738927, 1, 0, 0
0.48738976, 1, 1, 0
0.48738977, 1, 0, 0
0.48738995, 1, 1, 0
0.48738996, 1, 0, 0
0.48739026, 1, 1, 0
0.48739027, 1, 0, 0
0.48739028, 1, 1, 0
0.48739065, 1, 0, 0
0.48739076, 1, 1, 0
0.48739077, 1, 0, 0
0.48742015, 1, 1, 0
0.48742016, 1, 0, 0
0.48742065, 1, 1, 0
0.48742066, 1, 0, 0
0.48742813, 0, 0, 0
0.48742921, 1, 0, 0
0.48743511, 1, 1, 0
0.48743517, 1, 0, 0
0.48747415, 0, 0, 0
0.48747520, 1, 0, 0
0.48748031, 1, 1, 0
0.48748032, 1, 0, 0
0.48748131, 1, 1, 0
0.48748132, 1, 0, 0
0.48748231, 1, 1, 0
0.48748232, 1, 0, 0
0.48748281, 1, 1, 0
0.48748282, 1, 0, 0
0.48748808, 1, 1, 0
0.48748813, 1, 0, 0
0.48748908, 1, 1, 0
0.48748914, 1, 0, 0
0.48749008, 1, 1, 0
0.48749014, 1, 0, 0
0.48749108, 1, 1, 0
0.48749114, 1, 0, 0
0.48749208, 1, 1, 0
0.48749214, 1, 0, 0
0.48749308, 1, 1, 0
0.48749314, 1, 0, 0
0.48749408, 1, 1, 0
0.48749414, 1, 0, 0
0.48749508, 1, 1, 0
0.48749514, 1, 0, 0
0.48749608, 1, 1, 0
0.48749614, 1, 0, 0
0.48752018, 0, 0, 0
0.48752119, 1, 0, 0
0.48752591, 1, 1, 0
0.48752616, 1, 0, 0
0.48752634, 1, 1, 0
0.48752672, 1, 0, 0
0.48752734, 1, 1, 0
0.48752772, 1, 0, 0
0.48752884, 1, 1, 0
0.48752922, 1, 0, 0
0.48753410, 1, 1, 0
0.48753416, 1, 0, 0
0.48753510, 1, 1, 0
0.48753516, 1, 0, 0
0.48753610, 1, 1, 0
0.48753616, 1, 0, 0
0.48753710, 1, 1, 0
0.48753716, 1, 0, 0
0.48753810, 1, 1, 0
0.48753816, 1, 0, 0
0.48753911, 1, 1, 0
0.48753916, 1, 0, 0
0.48754010, 1, 1, 0
0.48754016, 1, 0, 0
0.48754110, 1, 1, 0
0.48754116, 1, 0, 0
0.48754210, 1, 1, 0
0.48754216, 1, 0, 0
0.48755793, 1, 1, 0
0.48755817, 1, 0, 0
0.48755842, 1, 1, 0
0.48755867, 1, 0, 0
0.48756620, 0, 0, 0
0.48756721, 1, 0, 0
0.48761223, 0, 0, 0
0.48761327, 1, 0, 0
0.48765825, 0, 0, 0
0.48765926, 1, 0, 0
0.48770427, 0, 0, 0
0.48770532, 1, 0, 0
0.48775030, 0, 0, 0
0.48775131, 1, 0, 0
0.48779632, 0, 0, 0
0.48779738, 1, 0, 0
0.48784235, 0, 0, 0
0.48784336, 1, 0, 0
0.48788837, 0, 0, 0
0.48788942, 1, 0, 0
0.48789411, 1, 1, 0
0.48789435, 1, 0, 0
0.48789454, 1, 1, 0
0.48789491, 1, 0, 0
0.48789510, 1, 1, 0
0.48789535, 1, 0, 0
0.48789553, 1, 1, 0
0.48789585, 1, 0, 0
0.48789660, 1, 1, 0
0.48789685, 1, 0, 0
0.48789704, 1, 1, 0
0.48789741, 1, 0, 0
0.48789804, 1, 1, 0
0.48789829, 1, 0, 0
0.48789854, 1, 1, 0
0.48789892, 1, 0, 0
0.48789903, 1, 1, 0
0.48789904, 1, 0, 0
0.48789966, 1, 1, 0
0.48789979, 1, 0, 0
0.48790010, 1, 1, 0
0.48790035, 1, 0, 0
0.48790054, 1, 1, 0
0.48790092, 1, 0, 0
0.48790110, 1, 1, 0
0.48790136, 1, 0, 0
0.48793440, 0, 0, 0
0.48793541, 1, 0, 0
0.48794412, 1, 1, 0
0.48794413, 1, 0, 0
0.48794437, 1, 1, 0
0.48794438, 1, 0, 0
0.48798042, 0, 0, 0
0.48798148, 1, 0, 0
0.48798758, 1, 1, 0
0.48798759, 1, 0, 0
0.48798858, 1, 1, 0
0.48798859, 1, 0, 0
0.48799058, 1, 1, 0
0.48799059, 1, 0, 0
0.48802645, 0, 0, 0
0.48802746, 1, 0, 0
0.48807247, 0, 0, 0
0.48807352, 1, 0, 0
0.48807820, 1, 1, 0
0.48807845, 1, 0, 0
0.48807963, 1, 1, 0
0.48807995, 1, 0, 0
0.48808013, 1, 1, 0
0.48808014, 1, 0, 0
0.48808063, 1, 1, 0
0.48808064, 1, 0, 0
0.48808082, 1, 1, 0
0.48808095, 1, 0, 0
0.48808113, 1, 1, 0
0.48808145, 1, 0, 0
0.48808163, 1, 1, 0
0.48808201, 1, 0, 0
0.48808263, 1, 1, 0
0.48808295, 1, 0, 0
0.48808313, 1, 1, 0
0.48808314, 1, 0, 0
0.48808464, 1, 1, 0
0.48808495, 1, 0, 0
0.48808520, 1, 1, 0
0.48808545, 1, 0, 0
0.48811849, 0, 0, 0
0.48811954, 1, 0, 0
0.48812616, 1, 1, 0
0.48812654, 1, 0, 0
0.48816452, 0, 0, 0
0.48816558, 1, 0, 0
0.48817268, 1, 1, 0
0.48817269, 1, 0, 0
0.48817318, 1, 1, 0
0.48817319, 1, 0, 0
0.48817468, 1, 1, 0
0.48817469, 1, 0, 0
0.48821054, 0, 0, 0
0.48821159, 1, 0, 0
0.48825657, 0, 0, 0
0.48825758, 1, 0, 0
0.48826230, 1, 1, 0
0.48826255, 1, 0, 0
0.48826330, 1, 1, 0
0.48826355, 1, 0, 0
0.48826480, 1, 1, 0
0.48826505, 1, 0, 0
0.48826523, 1, 1, 0
0.48826561, 1, 0, 0
0.48826624, 1, 1, 0
0.48826649, 1, 0, 0
0.48826674, 1, 1, 0
0.48826711, 1, 0, 0
0.48826786, 1, 1, 0
0.48826799, 1, 0, 0
0.48826830, 1, 1, 0
0.48826855, 1, 0, 0
0.48826873, 1, 1, 0
0.48826911, 1, 0, 0
0.48826929, 1, 1, 0
0.48826955, 1, 0, 0
0.48830259, 0, 0, 0
0.48830364, 1, 0, 0
0.48834862, 0, 0, 0
0.48834968, 1, 0, 0
0.48839464, 0, 0, 0
0.48839569, 1, 0, 0
0.48844066, 0, 0, 0
0.48844168, 1, 0, 0
0.48848669, 0, 0, 0
0.48848774, 1, 0, 0
0.48853271, 0, 0, 0
0.48853379, 1, 0, 0
0.48857874, 0, 0, 0
0.48857979, 1, 0, 0
0.48862476, 0, 0, 0
0.48862581, 1, 0, 0
0.48863193, 1, 1, 0
0.48863231, 1, 0, 0
0.48863249, 1, 1, 0
0.48863275, 1, 0, 0
0.48866251, 1, 1, 0
0.48866276, 1, 0, 0
0.48866301, 1, 1, 0
0.48866326, 1, 0, 0
0.48867079, 0, 0, 0
0.48867180, 1, 0, 0
0.48871681, 0, 0, 0
0.48871789, 1, 0, 0
0.48876284, 0, 0, 0
0.48876385, 1, 0, 0
0.48880886, 0, 0, 0
0.48880991, 1, 0, 0
0.48881560, 1, 1, 0
0.48881565, 1, 0, 0
0.48881603, 1, 1, 0
0.48881634, 1, 0, 0
0.48881659, 1, 1, 0
0.48881684, 1, 0, 0
0.48884673, 1, 1, 0
0.48884686, 1, 0, 0
0.48885489, 0, 0, 0
0.48885590, 1, 0, 0
0.48886173, 1, 1, 0
0.48886174, 1, 0, 0
0.48889293, 1, 1, 0
0.48889294, 1, 0, 0
0.48889343, 1, 1, 0
0.48889344, 1, 0, 0
0.48890091, 0, 0, 0
0.48890199, 1, 0, 0
0.48894694, 0, 0, 0
0.48894795, 1, 0, 0
0.48896086, 1, 1, 0
0.48896092, 1, 0, 0
0.48896186, 1, 1, 0
0.48896192, 1, 0, 0
0.48896286, 1, 1, 0
0.48896292, 1, 0, 0
0.48896386, 1, 1, 0
0.48896392, 1, 0, 0
0.48896486, 1, 1, 0
0.48896492, 1, 0, 0
0.48896586, 1, 1, 0
0.48896592, 1, 0, 0
0.48896686, 1, 1, 0
0.48896692, 1, 0, 0
0.48898511, 1, 1, 0
0.48898512, 1, 0, 0
0.48899296, 0, 0, 0
0.48899401, 1, 0, 0
0.48900012, 1, 1, 0
0.48900050, 1, 0, 0
0.48900069, 1, 1, 0
0.48900094, 1, 0, 0
0.48900689, 1, 1, 0
0.48900694, 1, 0, 0
0.48900789, 1, 1, 0
0.48900794, 1, 0, 0
0.48900889, 1, 1, 0
0.48900894, 1, 0, 0
0.48900989, 1, 1, 0
0.48900995, 1, 0, 0
0.48901089, 1, 1, 0
0.48901095, 1, 0, 0
0.48901189, 1, 1, 0
0.48901195, 1, 0, 0
0.48901289, 1, 1, 0
0.48901295, 1, 0, 0
0.48903071, 1, 1, 0
0.48903096, 1, 0, 0
0.48903120, 1, 1, 0
0.48903146, 1, 0, 0
0.48903898, 0, 0, 0
0.48904000, 1, 0, 0
0.48908501, 0, 0, 0
0.48908609, 1, 0, 0
0.48913103, 0, 0, 0
0.48913208, 1, 0, 0
0.48917706, 0, 0, 0
0.48917807, 1, 0, 0
0.48922308, 0, 0, 0
0.48922413, 1, 0, 0
0.48926911, 0, 0, 0
0.48927016, 1, 0, 0
0.48931513, 0, 0, 0
0.48931618, 1, 0, 0
0.48936116, 0, 0, 0
0.48936217, 1, 0, 0
0.48936883, 1, 1, 0
0.48936920, 1, 0, 0
0.48936945, 1, 1, 0
0.48936957, 1, 0, 0
0.48940718, 0, 0, 0
0.48940823, 1, 0, 0
0.48941484, 1, 1, 0
0.48941485, 1, 0, 0
0.48941540, 1, 1, 0
0.48941541, 1, 0, 0
0.48941565, 1, 1, 0
0.48941566, 1, 0, 0
0.48945320, 0, 0, 0
0.48945426, 1, 0, 0
0.48949923, 0, 0, 0
0.48950028, 1, 0, 0
0.48950659, 1, 1, 0
0.48950665, 1, 0, 0
0.48950809, 1, 1, 0
0.48950815, 1, 0, 0
0.48954525, 0, 0, 0
0.48954630, 1, 0, 0
0.48955262, 1, 1, 0
0.48955267, 1, 0, 0
0.48955292, 1, 1, 0
0.48955324, 1, 0, 0
0.48955411, 1, 1, 0
0.48955417, 1, 0, 0
0.48959128, 0, 0, 0
0.48959229, 1, 0, 0
0.48959944, 1, 1, 0
0.48959945, 1, 0, 0
0.48963730, 0, 0, 0
0.48963837, 1, 0, 0
0.48968333, 0, 0, 0
0.48968434, 1, 0, 0
0.48969069, 1, 1, 0
0.48969075, 1, 0, 0
0.48969218, 1, 1, 0
0.48969225, 1, 0, 0
0.48972935, 0, 0, 0
0.48973040, 1, 0, 0
0.48973671, 1, 1, 0
0.48973677, 1, 0, 0
0.48973765, 1, 1, 0
0.48973777, 1, 0, 0
0.48973821, 1, 1, 0
0.48973827, 1, 0, 0
0.48977538, 0, 0, 0
0.48977639, 1, 0, 0
0.48982140, 0, 0, 0
0.48982247, 1, 0, 0
0.48986743, 0, 0, 0
0.48986847, 1, 0, 0
0.48991345, 0, 0, 0
0.48991446, 1, 0, 0
0.48992713, 1, 1, 0
0.48992756, 1, 0, 0
0.48995947, 0, 0, 0
0.48996052, 1, 0, 0
0.48997312, 1, 0, 1
0.48997314, 1, 1, 1
0.48997358, 1, 0, 0
0.49000550, 0, 0, 0
0.49000657, 1, 0, 0
0.49005152, 0, 0, 0
0.49005257, 1, 0, 0
0.49009755, 0, 0, 0
0.49009856, 1, 0, 0
0.49014357, 0, 0, 0
0.49014462, 1, 0, 0
0.49018960, 0, 0, 0
0.49019067, 1, 0, 0
0.49023562, 0, 0, 0
0.49023667, 1, 0, 0
0.49028165, 0, 0, 0
0.49028266, 1, 0, 0
0.49032767, 0, 0, 0
0.49032872, 1, 0, 0
0.49037370, 0, 0, 0
0.49037477, 1, 0, 0
0.49041972, 0, 0, 0
0.49042074, 1, 0, 0
0.49046575, 0, 0, 0
0.49046679, 1, 0, 0
0.49051177, 0, 0, 0
0.49051278, 1, 0, 0
0.49055780, 0, 0, 0
0.49055884, 1, 0, 0
0.49060382, 0, 0, 0
0.49060483, 1, 0, 0
0.49064984, 0, 0, 0
0.49065089, 1, 0, 0
0.49069587, 0, 0, 0
0.49069688, 1, 0, 0
0.49074189, 0, 0, 0
0.49074294, 1, 0, 0
0.49078792, 0, 0, 0
0.49078893, 1, 0, 0
0.49083394, 0, 0, 0
0.49083499, 1, 0, 0
0.49087996, 0, 0, 0
0.49088098, 1, 0, 0
0.49092599, 0, 0, 0
0.49092704, 1, 0, 0
0.49097201, 0, 0, 0
0.49097306, 1, 0, 0
0.49101804, 0, 0, 0
0.49101905, 1, 0, 0
0.49106406, 0, 0, 0
0.49106511, 1, 0, 0
0.49111009, 0, 0, 0
0.49111115, 1, 0, 0
0.49115611, 0, 0, 0
0.49115716, 1, 0, 0
0.49120214, 0, 0, 0
0.49120315, 1, 0, 0
0.49124816, 0, 0, 0
0.49124921, 1, 0, 0
0.49129418, 0, 0, 0
0.49129525, 1, 0, 0
0.49134021, 0, 0, 0
0.49134126, 1, 0, 0
0.49138623, 0, 0, 0
0.49138728, 1, 0, 0
0.49143226, 0, 0, 0
0.49143331, 1, 0, 0
0.49147828, 0, 0, 0
0.49147935, 1, 0, 0
0.49152431, 0, 0, 0
0.49152532, 1, 0, 0
0.49157033, 0, 0, 0
0.49157138, 1, 0, 0
0.49161636, 0, 0, 0
0.49161737, 1, 0, 0
0.49166238, 0, 0, 0
0.49166345, 1, 0, 0
0.49170841, 0, 0, 0
0.49170942, 1, 0, 0
0.49175443, 0, 0, 0
0.49175548, 1, 0, 0
0.49180046, 0, 0, 0
0.49180147, 1, 0, 0
0.49184648, 0, 0, 0
0.49184756, 1, 0, 0
0.49189250, 0, 0, 0
0.49189352, 1, 0, 0
0.49193853, 0, 0, 0
0.49193958, 1, 0, 0
0.49198455, 0, 0, 0
0.49198560, 1, 0, 0
0.49203058, 0, 0, 0
0.49203166, 1, 0, 0
0.49207660, 0, 0, 0
0.49207765, 1, 0, 0
0.49212263, 0, 0, 0
0.49212364, 1, 0, 0
0.49216865, 0, 0, 0
0.49216970, 1, 0, 0
0.49221468, 0, 0, 0
0.49221576, 1, 0, 0
0.49226070, 0, 0, 0
0.49226175, 1, 0, 0
0.49230673, 0, 0, 0
0.49230777, 1, 0, 0
0.49235275, 0, 0, 0
0.49235376, 1, 0, 0
0.49239877, 0, 0, 0
0.49239987, 1, 0, 0
0.49244480, 0, 0, 0
0.49244581, 1, 0, 0
0.49249082, 0, 0, 0
0.49249187, 1, 0, 0
0.49253685, 0, 0, 0
0.49253786, 1, 0, 0
0.49258287, 0, 0, 0
0.49258393, 1, 0, 0
0.49262890, 0, 0, 0
0.49262991, 1, 0, 0
0.49267492, 0, 0, 0
0.49267597, 1, 0, 0
0.49272095, 0, 0, 0
0.49272196, 1, 0, 0
0.49276697, 0, 0, 0
0.49276803, 1, 0, 0
0.49281300, 0, 0, 0
0.49281401, 1, 0, 0
0.49285902, 0, 0, 0
0.49286004, 1, 0, 0
0.49290504, 0, 0, 0
0.49290609, 1, 0, 0
0.49295107, 0, 0, 0
0.49295213, 1, 0, 0
0.49299709, 0, 0, 0
0.49299814, 1, 0, 0
0.49304312, 0, 0, 0
0.49304413, 1, 0, 0
0.49308914, 0, 0, 0
0.49309019, 1, 0, 0
0.49313517, 0, 0, 0
0.49313624, 1, 0, 0
0.49318119, 0, 0, 0
0.49318224, 1, 0, 0
0.49322721, 0, 0, 0
0.49322823, 1, 0, 0
0.49327324, 0, 0, 0
0.49327429, 1, 0, 0
0.49331926, 0, 0, 0
0.49332034, 1, 0, 0
0.49336529, 0, 0, 0
0.49336630, 1, 0, 0
0.49341131, 0, 0, 0
0.49341236, 1, 0, 0
0.49345734, 0, 0, 0
0.49345835, 1, 0, 0
0.49350336, 0, 0, 0
0.49350444, 1, 0, 0
0.49354939, 0, 0, 0
0.49355040, 1, 0, 0
0.49359541, 0, 0, 0
0.49359646, 1, 0, 0
0.49364144, 0, 0, 0
0.49364245, 1, 0, 0
0.49368746, 0, 0, 0
0.49368854, 1, 0, 0
0.49373349, 0, 0, 0
0.49373450, 1, 0, 0
0.49377951, 0, 0, 0
0.49378056, 1, 0, 0
0.49382553, 0, 0, 0
0.49382658, 1, 0, 0
0.49387156, 0, 0, 0
0.49387265, 1, 0, 0
0.49391758, 0, 0, 0
0.49391863, 1, 0, 0
0.49396361, 0, 0, 0
0.49396462, 1, 0, 0
0.49400963, 0, 0, 0
0.49401068, 1, 0, 0
0.49405566, 0, 0, 0
0.49405671, 1, 0, 0
0.49410168, 0, 0, 0
0.49410273, 1, 0, 0
0.49414771, 0, 0, 0
0.49414872, 1, 0, 0
0.49419373, 0, 0, 0
0.49419478, 1, 0, 0
0.49423975, 0, 0, 0
0.49424082, 1, 0, 0
0.49428578, 0, 0, 0
0.49428683, 1, 0, 0
0.49433180, 0, 0, 0
0.49433285, 1, 0, 0
0.49437783, 0, 0, 0
0.49437884, 1, 0, 0
0.49442385, 0, 0, 0
0.49442492, 1, 0, 0
0.49446988, 0, 0, 0
0.49447089, 1, 0, 0
0.49451590, 0, 0, 0
0.49451695, 1, 0, 0
0.49456193, 0, 0, 0
0.49456294, 1, 0, 0
0.49460795, 0, 0, 0
0.49460902, 1, 0, 0
0.49465398, 0, 0, 0
0.49465499, 1, 0, 0
0.49470000, 0, 0, 0
0.49470101, 1, 0, 0
0.49474602, 0, 0, 0
0.49474707, 1, 0, 0
0.49479205, 0, 0, 0
0.49479312, 1, 0, 0
0.49483807, 0, 0, 0
0.49483912, 1, 0, 0
0.49488410, 0, 0, 0
0.49488511, 1, 0, 0
0.49493012, 0, 0, 0
0.49493117, 1, 0, 0
0.49497615, 0, 0, 0
0.49497722, 1, 0, 0
0.49502217, 0, 0, 0
0.49502322, 1, 0, 0
0.49506820, 0, 0, 0
0.49506921, 1, 0, 0
0.49511422, 0, 0, 0
0.49511527, 1, 0, 0
0.49516025, 0, 0, 0
