Time[s], BSYNC, VIDEO, INTENS
1.01218444, 1, 0, 0
1.01218456, 1, 1, 0
1.01218466, 1, 0, 0
1.01218478, 1, 1, 0
1.01218488, 1, 0, 0
1.01218533, 1, 1, 0
1.01218544, 1, 0, 0
1.01218572, 1, 1, 0
1.01218583, 1, 0, 0
1.01218667, 1, 1, 0
1.01218677, 1, 0, 0
1.01218733, 1, 1, 0
1.01218744, 1, 0, 0
1.01218756, 1, 1, 0
1.01218766, 1, 0, 0
1.01218783, 1, 1, 0
1.01218794, 1, 0, 0
1.01218833, 1, 1, 0
1.01218844, 1, 0, 0
1.01218861, 1, 1, 0
1.01218883, 1, 0, 0
1.01218961, 1, 1, 0
1.01218983, 1, 0, 0
1.01219033, 1, 1, 0
1.01219044, 1, 0, 0
1.01219111, 1, 1, 0
1.01219133, 1, 0, 0
1.01219156, 1, 1, 0
1.01219166, 1, 0, 0
1.01219228, 1, 1, 0
1.01219238, 1, 0, 0
1.01222354, 0, 0, 0
1.01222555, 1, 0, 0
1.01222956, 1, 1, 0
1.01222967, 1, 0, 0
1.01222984, 1, 1, 0
1.01222994, 1, 0, 0
1.01223028, 1, 1, 0
1.01223039, 1, 0, 0
1.01223106, 1, 1, 0
1.01223117, 1, 0, 0
1.01223134, 1, 1, 0
1.01223144, 1, 0, 0
1.01223206, 1, 1, 0
1.01223217, 1, 0, 0
1.01223234, 1, 1, 0
1.01223244, 1, 0, 0
1.01223256, 1, 1, 0
1.01223267, 1, 0, 0
1.01223278, 1, 1, 0
1.01223289, 1, 0, 0
1.01223334, 1, 1, 0
1.01223344, 1, 0, 0
1.01223373, 1, 1, 0
1.01223383, 1, 0, 0
1.01223467, 1, 1, 0
1.01223478, 1, 0, 0
1.01223529, 1, 1, 0
1.01223539, 1, 0, 0
1.01223556, 1, 1, 0
1.01223567, 1, 0, 0
1.01223584, 1, 1, 0
1.01223594, 1, 0, 0
1.01223628, 1, 1, 0
1.01223639, 1, 0, 0
1.01223673, 1, 1, 0
1.01223683, 1, 0, 0
1.01223773, 1, 1, 0
1.01223783, 1, 0, 0
1.01223829, 1, 1, 0
1.01223839, 1, 0, 0
1.01223923, 1, 1, 0
1.01223933, 1, 0, 0
1.01223956, 1, 1, 0
1.01223967, 1, 0, 0
1.01224029, 1, 1, 0
1.01224039, 1, 0, 0
1.01227155, 0, 0, 0
1.01227356, 1, 0, 0
1.01227757, 1, 1, 0
1.01227767, 1, 0, 0
1.01227784, 1, 1, 0
1.01227795, 1, 0, 0
1.01227823, 1, 1, 0
1.01227834, 1, 0, 0
1.01227907, 1, 1, 0
1.01227917, 1, 0, 0
1.01227923, 1, 1, 0
1.01227928, 1, 0, 0
1.01227935, 1, 1, 0
1.01227945, 1, 0, 0
1.01228007, 1, 1, 0
1.01228017, 1, 0, 0
1.01228023, 1, 1, 0
1.01228028, 1, 0, 0
1.01228034, 1, 1, 0
1.01228045, 1, 0, 0
1.01228057, 1, 1, 0
1.01228067, 1, 0, 0
1.01228073, 1, 1, 0
1.01228084, 1, 0, 0
1.01228118, 1, 1, 0
1.01228139, 1, 0, 0
1.01228162, 1, 1, 0
1.01228195, 1, 0, 0
1.01228268, 1, 1, 0
1.01228278, 1, 0, 0
1.01228324, 1, 1, 0
1.01228334, 1, 0, 0
1.01228357, 1, 1, 0
1.01228367, 1, 0, 0
1.01228373, 1, 1, 0
1.01228378, 1, 0, 0
1.01228384, 1, 1, 0
1.01228395, 1, 0, 0
1.01228423, 1, 1, 0
1.01228434, 1, 0, 0
1.01228473, 1, 1, 0
1.01228484, 1, 0, 0
1.01228507, 1, 1, 0
1.01228545, 1, 0, 0
1.01228574, 1, 1, 0
1.01228584, 1, 0, 0
1.01228624, 1, 1, 0
1.01228634, 1, 0, 0
1.01228657, 1, 1, 0
1.01228695, 1, 0, 0
1.01228724, 1, 1, 0
1.01228734, 1, 0, 0
1.01228757, 1, 1, 0
1.01228789, 1, 0, 0
1.01228829, 1, 1, 0
1.01228839, 1, 0, 0
1.01231955, 0, 0, 0
1.01232156, 1, 0, 0
1.01232557, 1, 1, 0
1.01232568, 1, 0, 0
1.01232585, 1, 1, 0
1.01232595, 1, 0, 0
1.01232618, 1, 1, 0
1.01232629, 1, 0, 0
1.01232707, 1, 1, 0
1.01232718, 1, 0, 0
1.01232735, 1, 1, 0
1.01232745, 1, 0, 0
1.01232807, 1, 1, 0
1.01232818, 1, 0, 0
1.01232835, 1, 1, 0
1.01232846, 1, 0, 0
1.01232857, 1, 1, 0
1.01232868, 1, 0, 0
1.01232880, 1, 1, 0
1.01232890, 1, 0, 0
1.01232935, 1, 1, 0
1.01232946, 1, 0, 0
1.01232974, 1, 1, 0
1.01232984, 1, 0, 0
1.01233069, 1, 1, 0
1.01233079, 1, 0, 0
1.01233119, 1, 1, 0
1.01233129, 1, 0, 0
1.01233157, 1, 1, 0
1.01233168, 1, 0, 0
1.01233185, 1, 1, 0
1.01233196, 1, 0, 0
1.01233219, 1, 1, 0
1.01233229, 1, 0, 0
1.01233274, 1, 1, 0
1.01233284, 1, 0, 0
1.01233374, 1, 1, 0
1.01233384, 1, 0, 0
1.01233419, 1, 1, 0
1.01233429, 1, 0, 0
1.01233524, 1, 1, 0
1.01233534, 1, 0, 0
1.01233557, 1, 1, 0
1.01233568, 1, 0, 0
1.01233585, 1, 1, 0
1.01233596, 1, 0, 0
1.01233630, 1, 1, 0
1.01233640, 1, 0, 0
1.01236756, 0, 0, 0
1.01236957, 1, 0, 0
1.01237364, 1, 1, 0
1.01237374, 1, 0, 0
1.01237380, 1, 1, 0
1.01237391, 1, 0, 0
1.01237413, 1, 1, 0
1.01237424, 1, 0, 0
1.01237508, 1, 1, 0
1.01237518, 1, 0, 0
1.01237536, 1, 1, 0
1.01237546, 1, 0, 0
1.01237608, 1, 1, 0
1.01237618, 1, 0, 0
1.01237636, 1, 1, 0
1.01237646, 1, 0, 0
1.01237658, 1, 1, 0
1.01237668, 1, 0, 0
1.01237686, 1, 1, 0
1.01237696, 1, 0, 0
1.01237736, 1, 1, 0
1.01237746, 1, 0, 0
1.01237775, 1, 1, 0
1.01237785, 1, 0, 0
1.01237869, 1, 1, 0
1.01237879, 1, 0, 0
1.01237914, 1, 1, 0
1.01237924, 1, 0, 0
1.01237958, 1, 1, 0
1.01237968, 1, 0, 0
1.01237986, 1, 1, 0
1.01237996, 1, 0, 0
1.01238013, 1, 1, 0
1.01238024, 1, 0, 0
1.01238075, 1, 1, 0
1.01238085, 1, 0, 0
1.01238175, 1, 1, 0
1.01238185, 1, 0, 0
1.01238214, 1, 1, 0
1.01238224, 1, 0, 0
1.01238325, 1, 1, 0
1.01238335, 1, 0, 0
1.01238358, 1, 1, 0
1.01238368, 1, 0, 0
1.01238386, 1, 1, 0
1.01238396, 1, 0, 0
1.01238430, 1, 1, 0
1.01238441, 1, 0, 0
1.01241557, 0, 0, 0
1.01241758, 1, 0, 0
1.01242170, 1, 1, 0
1.01242185, 1, 0, 0
1.01242209, 1, 1, 0
1.01242219, 1, 0, 0
1.01242237, 1, 1, 0
1.01242247, 1, 0, 0
1.01242275, 1, 1, 0
1.01242286, 1, 0, 0
1.01242314, 1, 1, 0
1.01242324, 1, 0, 0
1.01242331, 1, 1, 0
1.01242341, 1, 0, 0
1.01242375, 1, 1, 0
1.01242386, 1, 0, 0
1.01242414, 1, 1, 0
1.01242424, 1, 0, 0
1.01242431, 1, 1, 0
1.01242441, 1, 0, 0
1.01242459, 1, 1, 0
1.01242469, 1, 0, 0
1.01242486, 1, 1, 0
1.01242497, 1, 0, 0
1.01242509, 1, 1, 0
1.01242519, 1, 0, 0
1.01242536, 1, 1, 0
1.01242547, 1, 0, 0
1.01242675, 1, 1, 0
1.01242686, 1, 0, 0
1.01242709, 1, 1, 0
1.01242719, 1, 0, 0
1.01242736, 1, 1, 0
1.01242747, 1, 0, 0
1.01242764, 1, 1, 0
1.01242774, 1, 0, 0
1.01242781, 1, 1, 0
1.01242791, 1, 0, 0
1.01242809, 1, 1, 0
1.01242819, 1, 0, 0
1.01242836, 1, 1, 0
1.01242847, 1, 0, 0
1.01242875, 1, 1, 0
1.01242886, 1, 0, 0
1.01242975, 1, 1, 0
1.01242986, 1, 0, 0
1.01243009, 1, 1, 0
1.01243019, 1, 0, 0
1.01243036, 1, 1, 0
1.01243047, 1, 0, 0
1.01243125, 1, 1, 0
1.01243136, 1, 0, 0
1.01243159, 1, 1, 0
1.01243169, 1, 0, 0
1.01243186, 1, 1, 0
1.01243197, 1, 0, 0
1.01243225, 1, 1, 0
1.01243236, 1, 0, 0
1.01246357, 0, 0, 0
1.01246558, 1, 0, 0
1.01246976, 1, 1, 0
1.01246980, 1, 0, 0
1.01247009, 1, 1, 0
1.01247047, 1, 0, 0
1.01247076, 1, 1, 0
1.01247086, 1, 0, 0
1.01247120, 1, 1, 0
1.01247136, 1, 0, 0
1.01247176, 1, 1, 0
1.01247186, 1, 0, 0
1.01247220, 1, 1, 0
1.01247236, 1, 0, 0
1.01247259, 1, 1, 0
1.01247269, 1, 0, 0
1.01247281, 1, 1, 0
1.01247292, 1, 0, 0
1.01247315, 1, 1, 0
1.01247342, 1, 0, 0
1.01247482, 1, 1, 0
1.01247492, 1, 0, 0
1.01247509, 1, 1, 0
1.01247547, 1, 0, 0
1.01247570, 1, 1, 0
1.01247586, 1, 0, 0
1.01247609, 1, 1, 0
1.01247647, 1, 0, 0
1.01247665, 1, 1, 0
1.01247697, 1, 0, 0
1.01247765, 1, 1, 0
1.01247797, 1, 0, 0
1.01247809, 1, 1, 0
1.01247847, 1, 0, 0
1.01247915, 1, 1, 0
1.01247947, 1, 0, 0
1.01247965, 1, 1, 0
1.01247992, 1, 0, 0
1.01248020, 1, 1, 0
1.01248031, 1, 0, 0
1.01251158, 0, 0, 0
1.01251359, 1, 0, 0
1.01255958, 0, 0, 0
1.01256159, 1, 0, 0
1.01260759, 0, 0, 0
1.01260960, 1, 0, 0
1.01265559, 0, 0, 0
1.01265761, 1, 0, 0
1.01270360, 0, 0, 0
1.01270561, 1, 0, 0
1.01275161, 0, 0, 0
1.01275362, 1, 0, 0
1.01275763, 1, 1, 0
1.01275795, 1, 0, 0
1.01275874, 1, 1, 0
1.01275890, 1, 0, 0
1.01276129, 1, 1, 0
1.01276145, 1, 0, 0
1.01276330, 1, 1, 0
1.01276345, 1, 0, 0
1.01276524, 1, 1, 0
1.01276545, 1, 0, 0
1.01276563, 1, 1, 0
1.01276573, 1, 0, 0
1.01276590, 1, 1, 0
1.01276601, 1, 0, 0
1.01276613, 1, 1, 0
1.01276623, 1, 0, 0
1.01276640, 1, 1, 0
1.01276651, 1, 0, 0
1.01276724, 1, 1, 0
1.01276745, 1, 0, 0
1.01276763, 1, 1, 0
1.01276795, 1, 0, 0
1.01276813, 1, 1, 0
1.01276834, 1, 0, 0
1.01276968, 1, 1, 0
1.01276995, 1, 0, 0
1.01279961, 0, 0, 0
1.01280162, 1, 0, 0
1.01280569, 1, 1, 0
1.01280579, 1, 0, 0
1.01280591, 1, 1, 0
1.01280601, 1, 0, 0
1.01280680, 1, 1, 0
1.01280690, 1, 0, 0
1.01280936, 1, 1, 0
1.01280946, 1, 0, 0
1.01281136, 1, 1, 0
1.01281146, 1, 0, 0
1.01281319, 1, 1, 0
1.01281329, 1, 0, 0
1.01281341, 1, 1, 0
1.01281351, 1, 0, 0
1.01281363, 1, 1, 0
1.01281379, 1, 0, 0
1.01281391, 1, 1, 0
1.01281401, 1, 0, 0
1.01281413, 1, 1, 0
1.01281424, 1, 0, 0
1.01281441, 1, 1, 0
1.01281451, 1, 0, 0
1.01281519, 1, 1, 0
1.01281529, 1, 0, 0
1.01281541, 1, 1, 0
1.01281551, 1, 0, 0
1.01281569, 1, 1, 0
1.01281579, 1, 0, 0
1.01281591, 1, 1, 0
1.01281601, 1, 0, 0
1.01281619, 1, 1, 0
1.01281629, 1, 0, 0
1.01281763, 1, 1, 0
1.01281774, 1, 0, 0
1.01281791, 1, 1, 0
1.01281801, 1, 0, 0
1.01284762, 0, 0, 0
1.01284963, 1, 0, 0
1.01285369, 1, 1, 0
1.01285380, 1, 0, 0
1.01285392, 1, 1, 0
1.01285402, 1, 0, 0
1.01285480, 1, 1, 0
1.01285491, 1, 0, 0
1.01285736, 1, 1, 0
1.01285746, 1, 0, 0
1.01285936, 1, 1, 0
1.01285946, 1, 0, 0
1.01286114, 1, 1, 0
1.01286124, 1, 0, 0
1.01286147, 1, 1, 0
1.01286152, 1, 0, 0
1.01286164, 1, 1, 0
1.01286185, 1, 0, 0
1.01286192, 1, 1, 0
1.01286202, 1, 0, 0
1.01286214, 1, 1, 0
1.01286224, 1, 0, 0
1.01286242, 1, 1, 0
1.01286252, 1, 0, 0
1.01286314, 1, 1, 0
1.01286324, 1, 0, 0
1.01286347, 1, 1, 0
1.01286352, 1, 0, 0
1.01286369, 1, 1, 0
1.01286380, 1, 0, 0
1.01286392, 1, 1, 0
1.01286402, 1, 0, 0
1.01286419, 1, 1, 0
1.01286430, 1, 0, 0
1.01286592, 1, 1, 0
1.01286602, 1, 0, 0
1.01289562, 0, 0, 0
1.01289763, 1, 0, 0
1.01290170, 1, 1, 0
1.01290180, 1, 0, 0
1.01290192, 1, 1, 0
1.01290202, 1, 0, 0
1.01290220, 1, 1, 0
1.01290247, 1, 0, 0
1.01290281, 1, 1, 0
1.01290291, 1, 0, 0
1.01290320, 1, 1, 0
1.01290347, 1, 0, 0
1.01290370, 1, 1, 0
1.01290391, 1, 0, 0
1.01290420, 1, 1, 0
1.01290447, 1, 0, 0
1.01290470, 1, 1, 0
1.01290497, 1, 0, 0
1.01290525, 1, 1, 0
1.01290547, 1, 0, 0
1.01290614, 1, 1, 0
1.01290625, 1, 0, 0
1.01290637, 1, 1, 0
1.01290647, 1, 0, 0
1.01290664, 1, 1, 0
1.01290675, 1, 0, 0
1.01290681, 1, 1, 0
1.01290697, 1, 0, 0
1.01290725, 1, 1, 0
1.01290747, 1, 0, 0
1.01290770, 1, 1, 0
1.01290797, 1, 0, 0
1.01290814, 1, 1, 0
1.01290825, 1, 0, 0
1.01290831, 1, 1, 0
1.01290847, 1, 0, 0
1.01290914, 1, 1, 0
1.01290925, 1, 0, 0
1.01290964, 1, 1, 0
1.01291002, 1, 0, 0
1.01291014, 1, 1, 0
1.01291025, 1, 0, 0
1.01291042, 1, 1, 0
1.01291053, 1, 0, 0
1.01291114, 1, 1, 0
1.01291125, 1, 0, 0
1.01291170, 1, 1, 0
1.01291180, 1, 0, 0
1.01291192, 1, 1, 0
1.01291203, 1, 0, 0
1.01291220, 1, 1, 0
1.01291230, 1, 0, 0
1.01291315, 1, 1, 0
1.01291325, 1, 0, 0
1.01291342, 1, 1, 0
1.01291353, 1, 0, 0
1.01291387, 1, 1, 0
1.01291397, 1, 0, 0
1.01294363, 0, 0, 0
1.01294564, 1, 0, 0
1.01294971, 1, 1, 0
1.01294997, 1, 0, 0
1.01295015, 1, 1, 0
1.01295025, 1, 0, 0
1.01295043, 1, 1, 0
1.01295053, 1, 0, 0
1.01295082, 1, 1, 0
1.01295092, 1, 0, 0
1.01295115, 1, 1, 0
1.01295125, 1, 0, 0
1.01295143, 1, 1, 0
1.01295153, 1, 0, 0
1.01295187, 1, 1, 0
1.01295197, 1, 0, 0
1.01295215, 1, 1, 0
1.01295225, 1, 0, 0
1.01295243, 1, 1, 0
1.01295253, 1, 0, 0
1.01295265, 1, 1, 0
1.01295275, 1, 0, 0
1.01295293, 1, 1, 0
1.01295303, 1, 0, 0
1.01295320, 1, 1, 0
1.01295331, 1, 0, 0
1.01295337, 1, 1, 0
1.01295348, 1, 0, 0
1.01295415, 1, 1, 0
1.01295425, 1, 0, 0
1.01295437, 1, 1, 0
1.01295448, 1, 0, 0
1.01295470, 1, 1, 0
1.01295481, 1, 0, 0
1.01295493, 1, 1, 0
1.01295503, 1, 0, 0
1.01295520, 1, 1, 0
1.01295531, 1, 0, 0
1.01295537, 1, 1, 0
1.01295548, 1, 0, 0
1.01295565, 1, 1, 0
1.01295575, 1, 0, 0
1.01295593, 1, 1, 0
1.01295603, 1, 0, 0
1.01295620, 1, 1, 0
1.01295636, 1, 0, 0
1.01295643, 1, 1, 0
1.01295653, 1, 0, 0
1.01295715, 1, 1, 0
1.01295725, 1, 0, 0
1.01295765, 1, 1, 0
1.01295775, 1, 0, 0
1.01295782, 1, 1, 0
1.01295803, 1, 0, 0
1.01295815, 1, 1, 0
1.01295825, 1, 0, 0
1.01295843, 1, 1, 0
1.01295853, 1, 0, 0
1.01295915, 1, 1, 0
1.01295925, 1, 0, 0
1.01295971, 1, 1, 0
1.01295998, 1, 0, 0
1.01296021, 1, 1, 0
1.01296031, 1, 0, 0
1.01296115, 1, 1, 0
1.01296125, 1, 0, 0
1.01296143, 1, 1, 0
1.01296153, 1, 0, 0
1.01296182, 1, 1, 0
1.01296192, 1, 0, 0
1.01299164, 0, 0, 0
1.01299365, 1, 0, 0
1.01299771, 1, 1, 0
1.01299781, 1, 0, 0
1.01299788, 1, 1, 0
1.01299798, 1, 0, 0
1.01299815, 1, 1, 0
1.01299854, 1, 0, 0
1.01299882, 1, 1, 0
1.01299893, 1, 0, 0
1.01299915, 1, 1, 0
1.01299954, 1, 0, 0
1.01299971, 1, 1, 0
1.01299998, 1, 0, 0
1.01300021, 1, 1, 0
1.01300037, 1, 0, 0
1.01300066, 1, 1, 0
1.01300104, 1, 0, 0
1.01300115, 1, 1, 0
1.01300126, 1, 0, 0
1.01300138, 1, 1, 0
1.01300148, 1, 0, 0
1.01300216, 1, 1, 0
1.01300226, 1, 0, 0
1.01300238, 1, 1, 0
1.01300248, 1, 0, 0
1.01300271, 1, 1, 0
1.01300281, 1, 0, 0
1.01300293, 1, 1, 0
1.01300304, 1, 0, 0
1.01300315, 1, 1, 0
1.01300326, 1, 0, 0
1.01300338, 1, 1, 0
1.01300348, 1, 0, 0
1.01300365, 1, 1, 0
1.01300404, 1, 0, 0
1.01300421, 1, 1, 0
1.01300431, 1, 0, 0
1.01300443, 1, 1, 0
1.01300454, 1, 0, 0
1.01300516, 1, 1, 0
1.01300526, 1, 0, 0
1.01300532, 1, 1, 0
1.01300554, 1, 0, 0
1.01300566, 1, 1, 0
1.01300576, 1, 0, 0
1.01300588, 1, 1, 0
1.01300604, 1, 0, 0
1.01300616, 1, 1, 0
1.01300626, 1, 0, 0
1.01300643, 1, 1, 0
1.01300654, 1, 0, 0
1.01300716, 1, 1, 0
1.01300726, 1, 0, 0
1.01300732, 1, 1, 0
1.01300754, 1, 0, 0
1.01300771, 1, 1, 0
1.01300781, 1, 0, 0
1.01300821, 1, 1, 0
1.01300832, 1, 0, 0
1.01300916, 1, 1, 0
1.01300926, 1, 0, 0
1.01300943, 1, 1, 0
1.01300954, 1, 0, 0
1.01300977, 1, 1, 0
1.01300987, 1, 0, 0
1.01303964, 0, 0, 0
1.01304165, 1, 0, 0
1.01304572, 1, 1, 0
1.01304582, 1, 0, 0
1.01304594, 1, 1, 0
1.01304604, 1, 0, 0
1.01304616, 1, 1, 0
1.01304626, 1, 0, 0
1.01304683, 1, 1, 0
1.01304693, 1, 0, 0
1.01304716, 1, 1, 0
1.01304726, 1, 0, 0
1.01304766, 1, 1, 0
1.01304776, 1, 0, 0
1.01304788, 1, 1, 0
1.01304799, 1, 0, 0
1.01304833, 1, 1, 0
1.01304849, 1, 0, 0
1.01304866, 1, 1, 0
1.01304876, 1, 0, 0
1.01304916, 1, 1, 0
1.01304926, 1, 0, 0
1.01304938, 1, 1, 0
1.01304949, 1, 0, 0
1.01305016, 1, 1, 0
1.01305026, 1, 0, 0
1.01305038, 1, 1, 0
1.01305049, 1, 0, 0
1.01305072, 1, 1, 0
1.01305082, 1, 0, 0
1.01305094, 1, 1, 0
1.01305104, 1, 0, 0
1.01305116, 1, 1, 0
1.01305126, 1, 0, 0
1.01305138, 1, 1, 0
1.01305149, 1, 0, 0
1.01305166, 1, 1, 0
1.01305176, 1, 0, 0
1.01305222, 1, 1, 0
1.01305232, 1, 0, 0
1.01305316, 1, 1, 0
1.01305326, 1, 0, 0
1.01305344, 1, 1, 0
1.01305354, 1, 0, 0
1.01305366, 1, 1, 0
1.01305377, 1, 0, 0
1.01305394, 1, 1, 0
1.01305404, 1, 0, 0
1.01305416, 1, 1, 0
1.01305427, 1, 0, 0
1.01305444, 1, 1, 0
1.01305454, 1, 0, 0
1.01305516, 1, 1, 0
1.01305527, 1, 0, 0
1.01305544, 1, 1, 0
1.01305554, 1, 0, 0
1.01305572, 1, 1, 0
1.01305582, 1, 0, 0
1.01305622, 1, 1, 0
1.01305632, 1, 0, 0
1.01305649, 1, 1, 0
1.01305654, 1, 0, 0
1.01305722, 1, 1, 0
1.01305732, 1, 0, 0
1.01305738, 1, 1, 0
1.01305749, 1, 0, 0
1.01305772, 1, 1, 0
1.01305782, 1, 0, 0
1.01308765, 0, 0, 0
1.01308966, 1, 0, 0
1.01309372, 1, 1, 0
1.01309383, 1, 0, 0
1.01309394, 1, 1, 0
1.01309405, 1, 0, 0
1.01309417, 1, 1, 0
1.01309427, 1, 0, 0
1.01309444, 1, 1, 0
1.01309455, 1, 0, 0
1.01309483, 1, 1, 0
1.01309494, 1, 0, 0
1.01309517, 1, 1, 0
1.01309527, 1, 0, 0
1.01309544, 1, 1, 0
1.01309555, 1, 0, 0
1.01309567, 1, 1, 0
1.01309577, 1, 0, 0
1.01309589, 1, 1, 0
1.01309599, 1, 0, 0
1.01309617, 1, 1, 0
1.01309627, 1, 0, 0
1.01309644, 1, 1, 0
1.01309655, 1, 0, 0
1.01309667, 1, 1, 0
1.01309677, 1, 0, 0
1.01309694, 1, 1, 0
1.01309705, 1, 0, 0
1.01309717, 1, 1, 0
1.01309727, 1, 0, 0
1.01309739, 1, 1, 0
1.01309749, 1, 0, 0
1.01309817, 1, 1, 0
1.01309827, 1, 0, 0
1.01309839, 1, 1, 0
1.01309849, 1, 0, 0
1.01309872, 1, 1, 0
1.01309883, 1, 0, 0
1.01309894, 1, 1, 0
1.01309905, 1, 0, 0
1.01309917, 1, 1, 0
1.01309927, 1, 0, 0
1.01309939, 1, 1, 0
1.01309949, 1, 0, 0
1.01309967, 1, 1, 0
1.01309977, 1, 0, 0
1.01309994, 1, 1, 0
1.01310005, 1, 0, 0
1.01310022, 1, 1, 0
1.01310033, 1, 0, 0
1.01310122, 1, 1, 0
1.01310133, 1, 0, 0
1.01310144, 1, 1, 0
1.01310155, 1, 0, 0
1.01310167, 1, 1, 0
1.01310177, 1, 0, 0
1.01310194, 1, 1, 0
1.01310205, 1, 0, 0
1.01310217, 1, 1, 0
1.01310227, 1, 0, 0
1.01310244, 1, 1, 0
1.01310255, 1, 0, 0
1.01310322, 1, 1, 0
1.01310333, 1, 0, 0
1.01310344, 1, 1, 0
1.01310355, 1, 0, 0
1.01310372, 1, 1, 0
1.01310383, 1, 0, 0
1.01310422, 1, 1, 0
1.01310433, 1, 0, 0
1.01310444, 1, 1, 0
1.01310455, 1, 0, 0
1.01310528, 1, 1, 0
1.01310544, 1, 0, 0
1.01310567, 1, 1, 0
1.01310577, 1, 0, 0
1.01310595, 1, 1, 0
1.01310605, 1, 0, 0
1.01313565, 0, 0, 0
1.01313766, 1, 0, 0
1.01314168, 1, 1, 0
1.01314183, 1, 0, 0
1.01314195, 1, 1, 0
1.01314205, 1, 0, 0
1.01314223, 1, 1, 0
1.01314250, 1, 0, 0
1.01314278, 1, 1, 0
1.01314300, 1, 0, 0
1.01314322, 1, 1, 0
1.01314350, 1, 0, 0
1.01314373, 1, 1, 0
1.01314389, 1, 0, 0
1.01314395, 1, 1, 0
1.01314405, 1, 0, 0
1.01314423, 1, 1, 0
1.01314450, 1, 0, 0
1.01314473, 1, 1, 0
1.01314500, 1, 0, 0
1.01314523, 1, 1, 0
1.01314539, 1, 0, 0
1.01314545, 1, 1, 0
1.01314555, 1, 0, 0
1.01314623, 1, 1, 0
1.01314639, 1, 0, 0
1.01314645, 1, 1, 0
1.01314655, 1, 0, 0
1.01314673, 1, 1, 0
1.01314683, 1, 0, 0
1.01314695, 1, 1, 0
1.01314705, 1, 0, 0
1.01314723, 1, 1, 0
1.01314739, 1, 0, 0
1.01314745, 1, 1, 0
1.01314755, 1, 0, 0
1.01314773, 1, 1, 0
1.01314800, 1, 0, 0
1.01314817, 1, 1, 0
1.01314839, 1, 0, 0
1.01314928, 1, 1, 0
1.01314944, 1, 0, 0
1.01314951, 1, 1, 0
1.01314955, 1, 0, 0
1.01314967, 1, 1, 0
1.01314978, 1, 0, 0
1.01314995, 1, 1, 0
1.01315005, 1, 0, 0
1.01315023, 1, 1, 0
1.01315050, 1, 0, 0
1.01315129, 1, 1, 0
1.01315144, 1, 0, 0
1.01315151, 1, 1, 0
1.01315155, 1, 0, 0
1.01315167, 1, 1, 0
1.01315189, 1, 0, 0
1.01315217, 1, 1, 0
1.01315255, 1, 0, 0
1.01315334, 1, 1, 0
1.01315339, 1, 0, 0
1.01315367, 1, 1, 0
1.01315405, 1, 0, 0
1.01318366, 0, 0, 0
1.01318567, 1, 0, 0
1.01323166, 0, 0, 0
1.01323368, 1, 0, 0
1.01327967, 0, 0, 0
1.01328168, 1, 0, 0
1.01332768, 0, 0, 0
1.01332969, 1, 0, 0
1.01337568, 0, 0, 0
1.01337769, 1, 0, 0
1.01342369, 0, 0, 0
1.01342570, 1, 0, 0
1.01347169, 0, 0, 0
1.01347370, 1, 0, 0
1.01351970, 0, 0, 0
1.01352171, 1, 0, 0
1.01356770, 0, 0, 0
1.01356972, 1, 0, 0
1.01361571, 0, 0, 0
1.01361772, 1, 0, 0
1.01366372, 0, 0, 0
1.01366573, 1, 0, 0
1.01371172, 0, 0, 0
1.01371373, 1, 0, 0
1.01375973, 0, 0, 0
1.01376174, 1, 0, 0
1.01380773, 0, 0, 0
1.01380974, 1, 0, 0
1.01385574, 0, 0, 0
1.01385775, 1, 0, 0
1.01390375, 0, 0, 0
1.01390577, 1, 0, 0
1.01395175, 0, 0, 0
1.01395376, 1, 0, 0
1.01399976, 0, 0, 0
1.01400177, 1, 0, 0
1.01404776, 0, 0, 0
1.01404977, 1, 0, 0
1.01409577, 0, 0, 0
1.01409778, 1, 0, 0
1.01410179, 1, 1, 0
1.01410189, 1, 0, 0
1.01410207, 1, 1, 0
1.01410217, 1, 0, 0
1.01410346, 1, 1, 0
1.01410350, 1, 0, 0
1.01410596, 1, 1, 0
1.01410600, 1, 0, 0
1.01410685, 1, 1, 0
1.01410711, 1, 0, 0
1.01410751, 1, 1, 0
1.01410761, 1, 0, 0
1.01410790, 1, 1, 0
1.01410806, 1, 0, 0
1.01410829, 1, 1, 0
1.01410845, 1, 0, 0
1.01410979, 1, 1, 0
1.01411017, 1, 0, 0
1.01411040, 1, 1, 0
1.01411062, 1, 0, 0
1.01411146, 1, 1, 0
1.01411156, 1, 0, 0
1.01411185, 1, 1, 0
1.01411212, 1, 0, 0
1.01411240, 1, 1, 0
1.01411256, 1, 0, 0
1.01411279, 1, 1, 0
1.01411317, 1, 0, 0
1.01411385, 1, 1, 0
1.01411412, 1, 0, 0
1.01411429, 1, 1, 0
1.01411456, 1, 0, 0
1.01411546, 1, 1, 0
1.01411550, 1, 0, 0
1.01411690, 1, 1, 0
1.01411712, 1, 0, 0
1.01411729, 1, 1, 0
1.01411767, 1, 0, 0
1.01411846, 1, 1, 0
1.01411850, 1, 0, 0
1.01411896, 1, 1, 0
1.01411912, 1, 0, 0
1.01412046, 1, 1, 0
1.01412050, 1, 0, 0
1.01412235, 1, 1, 0
1.01412262, 1, 0, 0
1.01412279, 1, 1, 0
1.01412312, 1, 0, 0
1.01412329, 1, 1, 0
1.01412367, 1, 0, 0
